Date;Activity;Details;Time;Involved People
20/08/2020;College,Eat;Breaded meat,Virtual classes ASI;01:58:15;
20/08/2020;Mother's call;;00:41:19;Mother
20/08/2020;Work;;00:21:12;
21/08/2020;Sleep;;08:10:40;
21/08/2020;Cook,Eat;Fries,Eggs;01:21:25;
21/08/2020;College;Practice ASI,Challenge 3 AED;03:39:39;
21/08/2020;Eat;;00:30:00;
21/08/2020;College;Challenge AED;01:22:04;
21/08/2020;Cook,Eat;Oats;00:53:25;
21/08/2020;Work;;01:29:43;
21/08/2020;College,Organize,Training;Virtual classes PPR;02:05:52;
22/08/2020;Cook,Eat,Training;Breaded meat,Fries;01:42:03;
22/08/2020;Sleep;;08:30:00;
22/08/2020;College;Practice ASI;01:04:09;
22/08/2020;Eat;;00:22:00;
22/08/2020;Take clothes for wash;;00:36:24;
22/08/2020;College;Summarize PPR;02:34:38;
22/08/2020;Cook,Eat;Oats;00:26:51;
22/08/2020;College;AED Project 3;01:57:57;
22/08/2020;Cook,Eat,Order and Cleanliness,Relax;;03:52:09;
23/08/2020;Artificial intelligence study;;02:53:17;
23/08/2020;Eat;;00:23:49;
23/08/2020;Sleep;;07:40:07;
23/08/2020;College;Practice ASI;00:11:39;
23/08/2020;Eat;;00:43:17;
23/08/2020;No electricity,Relax;;00:13:54;
23/08/2020;Artificial intelligence study;;02:23:30;
23/08/2020;Cook,Eat;Breaded meat,Fries,Eggs;01:49:04;
23/08/2020;College;Practice ASI;00:39:31;
23/08/2020;Artificial intelligence study;;03:52:18;
23/08/2020;Eat;;00:10:00;
23/08/2020;Artificial intelligence study;;00:46:23;
24/08/2020;Sleep;;07:57:35;
24/08/2020;Cook,Eat;Meat to oven;01:46:50;
24/08/2020;College;Practice PPR;01:05:19;
24/08/2020;Shopping,Cook,Eat;;04:14:51;Ethan
24/08/2020;College;Practice PPR;06:02:22;
25/08/2020;Cook,Eat,Socialize;Breaded meat,Eggs;01:11:55;Ethan
25/08/2020;Sleep;;07:53:54;
25/08/2020;Debit card procedures;;00:14:11;
25/08/2020;College;Summarize PPR;02:09:06;
25/08/2020;Cook,Eat,Socialize;Breaded meat to oven,Mushed potatoes,Eggs;01:20:00;Ethan
25/08/2020;College;Summarize PPR,Survey 2 PPR;03:53:23;
25/08/2020;Music;Record music;00:34:32;
25/08/2020;College,Music,Shopping,Socialize;Record music,Virtual classes PPR;03:19:44;Ethan
25/08/2020;Cook,College,Socialize;Pizza,Practice ASI;01:15:10;Ethan
26/08/2020;College;Practice ASI;01:04:34;
26/08/2020;Eat;;00:24:11;
26/08/2020;Sleep;;08:06:08;
26/08/2020;Coffee;;00:13:14;
26/08/2020;College;Practice ASI;02:13:20;
26/08/2020;College,Cook,Eat,Music;Virtual classes SSL,Steak to oven,Mushed potatoes,Eggs,Record music;03:11:01;
26/08/2020;College;Practice ASI;03:16:35;
26/08/2020;Music;Record music;01:20:54;
26/08/2020;Cook,Eat,Mother's call;;02:10:30;Mother
23/08/2020;Artificial intelligence study;;00:27:47;
27/08/2020;Sleep;;08:05:04;
27/08/2020;College;Practice ASI;02:04:59;
27/08/2020;Music,Eat;Mix;01:00:00;
27/08/2020;Artificial intelligence study;;02:00:00;
27/08/2020;College,Order and Cleanliness;Virtual classes SSL;01:37:02;
27/08/2020;Cook,Eat,Socialize;Fries,Eggs,Salad;01:22:52;Ethan
27/08/2020;Order and Cleanliness;;02:07:01;
27/08/2020;College;Recuperative exam 1 ASI;02:58:18;
28/08/2020;Cook,Eat;Steak to oven,Eggs,Fries;01:38:36;
28/08/2020;Sleep;;07:57:00;
28/08/2020;College;Organize;00:13:19;
28/08/2020;Artificial intelligence study;;02:40:15;
28/08/2020;Shower,Eat,Socialize;;01:12:45;Ethan
28/08/2020;Artificial intelligence study;;03:53:06;
28/08/2020;College,Cook,Eat,Socialize;Omelette,Virtual classes PPR;02:51:00;Ethan
29/08/2020;Socialize,Shopping;;04:30:22;Brody,John,Nick,Nash
29/08/2020;Sleep;;07:51:44;
29/08/2020;College;Project 1 PPR;01:24:38;
29/08/2020;Cook,Eat,Socialize;Omelette;02:52:16;Ethan
29/08/2020;College;Project 1 PPR;04:46:56;
29/08/2020;Cook,Shopping,Eat,Socialize;Omelette;02:32:49;Ethan
30/08/2020;Artificial intelligence study;;00:10:52;
30/08/2020;Sleep;;08:05:32;
30/08/2020;Coffee,Procrastination;;00:15:50;
30/08/2020;College;Project 3 AED;04:33:39;
30/08/2020;Cook,Eat,Socialize;Omelette;01:40:48;Ethan
30/08/2020;College;Project 3 AED;02:28:05;
30/08/2020;Music,Socialize;Practice guitar;05:08:16;Nash,Nick,John,Ron,July
31/08/2020;Cook,Eat;Omelette;01:16:28;
31/08/2020;Sleep;;08:26:21;
31/08/2020;College;Project 3 AED;00:56:27;
31/08/2020;Music;Organize;00:37:00;
31/08/2020;Shopping,Socialize;;00:38:00;Ethan
31/08/2020;Cook,Eat,Socialize;Chicken thigh to oven,Rice;02:04:27;Ethan
31/08/2020;Artificial intelligence study;;02:10:35;
31/08/2020;Artificial intelligence study;;03:00:02;
31/08/2020;Cook,Artificial intelligence study;;01:20:58;
01/09/2020;Eat,Socialize;;01:20:42;Ethan
01/09/2020;Sleep;;07:57:30;
01/09/2020;Artificial intelligence study;;03:02:13;
01/09/2020;Eat;;01:07:08;
01/09/2020;Artificial intelligence study;;02:36:35;
01/09/2020;College,Artificial intelligence study,Eat;Virtual classes PPR;03:51:52;
01/09/2020;Artificial intelligence study;;01:30:40;
01/09/2020;Artificial intelligence study;;00:49:06;
02/09/2020;Sleep;;08:22:37;
02/09/2020;College;Project 1 PPR,Project ASI 2nd submit;02:27:26;
02/09/2020;College,Cook,Eat,Socialize;Virtual classes SSL,Omelette;03:40:32;Ethan
02/09/2020;College;Practice SSL;04:38:17;
02/09/2020;Cook,Eat,Socialize;Omelette;02:33:37;Ethan
02/09/2020;College;Practice SSL;00:09:22;
03/09/2020;Artificial intelligence study;;00:24:29;
03/09/2020;Sleep;;08:17:13;
03/09/2020;Coffee;;00:07:15;
03/09/2020;College;Practice SSL;02:45:30;
03/09/2020;Cook,Socialize,Eat,College;Pasta with meat,Virtual classes AED;03:11:39;Ethan
03/09/2020;College;Virtual classes SSL;02:04:14;
03/09/2020;College;Summarize SSL;01:48:45;
03/09/2020;Eat,Socialize;;01:04:08;Ethan
03/09/2020;College;Virtual classes ASI;02:02:27;
03/09/2020;Mother's call;;00:17:34;Mother
04/09/2020;Artificial intelligence study;;00:49:46;
04/09/2020;Sleep;;07:46:22;
04/09/2020;Coffee;;00:16:20;
04/09/2020;College;Summarize SSL;02:12:35;
08/09/2020;Cook,Eat,Socialize;Pasta with meat;01:52:04;Ethan
04/09/2020;College,Guitar maintenance;Organize;02:32:00;
04/09/2020;Music;Recording;05:00:00;
04/09/2020;College,Cook,Eat,Socialize;Virtual classes PPR,Pasta with meat;02:30:05;Ethan
04/09/2020;Artificial intelligence study;;00:39:09;
05/09/2020;Sleep;;08:43:10;
05/09/2020;Coffee;;00:23:38;
05/09/2020;College;Practice SSL;01:32:19;
05/09/2020;Eat,Socialize;;01:30:52;Ethan
05/09/2020;College;Practice AED;01:53:00;
05/09/2020;College;Practice AED;01:31:13;
05/09/2020;Cook,Eat;Omelette;01:19:14;
05/09/2020;College;Exam 3 AED;02:00:03;
05/09/2020;Artificial intelligence study;;02:01:05;
06/09/2020;Cook,Artificial intelligence study,Eat,Socialize;Meat to oven;01:09:59;Ethan
06/09/2020;Sleep;;08:31:38;
06/09/2020;Artificial intelligence study;;01:55:23;
06/09/2020;Shopping,Cook,Eat,Socialize;Breaded meat,Rice;02:00:00;Ethan
06/09/2020;College;Summarize SSL;04:12:58;
06/09/2020;Mother's call;;00:48:48;
07/09/2020;Sleep;;08:31:28;
07/09/2020;Artificial intelligence study;;01:35:26;
07/09/2020;College;Project ASI,Vitual classes AED;01:07:43;
07/09/2020;Cook,Eat,Socialize;Breaded meat,Rice;02:48:06;Ethan
07/09/2020;College;Summarize SSL,Project ASI;02:59:33;
07/09/2020;College;Virtual classes ASI;01:54:12;
07/09/2020;Cook,Eat,Socialize;;02:38:42;Ethan
07/09/2020;Messages;;00:21:58;
07/09/2020;Artificial intelligence study,Mother's call;;00:44:08;Mother
08/09/2020;Sleep;;08:17:00;
08/09/2020;College;Summarize SSL,Summarize PPR;02:17:29;
08/09/2020;Cook,Eat,Socialize;Omelette;02:20:02;Ethan
08/09/2020;College;Summarize SSL,Survey 3 PPR;02:12:28;
08/09/2020;Artificial intelligence study;;00:34:55;
08/09/2020;College;Virtuales classes PPR;02:37:15;
08/09/2020;Headache,Procrastination;;00:37:16;
08/09/2020;Artificial intelligence study;;00:56:26;
09/09/2020;Cook,Eat,Socialize;Salad;01:43:18;Ethan
09/09/2020;Sleep;;07:30:00;
09/09/2020;Artificial intelligence study;;00:25:56;
09/09/2020;College;Summarize SSL ;01:10:19;
09/09/2020;Eat;;00:25:09;
09/09/2020;College;Project ASI;00:48:00;
09/09/2020;Pay taxes;;00:12:52;
09/09/2020;Shopping,Cook,Eat,Socialize,College;Loaded salad,Virtual classes SSL;03:50:00;Ethan
09/09/2020;Artificial intelligence study;;00:51:17;
09/09/2020;College;Project ASI;02:04:25;
09/09/2020;Artificial intelligence study;;00:40:41;
09/09/2020;College;Project ASI;00:09:04;
09/09/2020;Artificial intelligence study;;02:23:29;
10/09/2020;Cook,Eat,Socialize;Rice,Chicken breast to oven,Salad;01:58:18;Ethan
10/09/2020;Sleep;;07:45:54;
10/09/2020;Artificial intelligence study;;01:27:00;
10/09/2020;College;;00:41:06;
10/09/2020;Cook,Eat,Socialize;Chicken breast to pan,Rice;02:38:07;Ethan
10/09/2020;Artificial intelligence study;;00:15:27;
10/09/2020;College;Virtual classes SSL;01:24:58;
10/09/2020;No internet,Artificial intelligence study;;01:26:28;
10/09/2020;Relax;;00:29:35;
10/09/2020;Shopping,Cook,Eat;Oats;01:09:49;
10/09/2020;College;Virtual classes ASI;01:42:49;
11/09/2020;Artificial intelligence study;;01:16:23;
11/09/2020;Sleep;;08:43:52;
11/09/2020;Artificial intelligence study;;01:22:13;
11/09/2020;Cook,Eat,Relax;Oats;01:08:01;
11/09/2020;Artificial intelligence study;;02:56:54;
11/09/2020;Eat;;00:30:16;
11/09/2020;College;Practice PPR;02:38:21;
11/09/2020;College,Cook,Eat,Training;Virtual classes PPR,Breaded meat,Rice;03:04:41;
12/09/2020;Sleep;;10:16:58;
12/09/2020;College;Practice PPR;03:44:12;
12/09/2020;Eat,Cook,Training;Breaded meat;01:05:48;
12/09/2020;College;Exam 1 PPR;02:36:52;
12/09/2020;Artificial intelligence study;;01:37:26;
12/09/2020;Cook,Eat;Rice;01:46:51;
13/09/2020;Artificial intelligence study;;02:25:10;
13/09/2020;Sleep;;07:36:21;
13/09/2020;College;Practice SSL;01:52:26;
13/09/2020;Cook,Eat,Shopping;Steak to pan,Rice;02:36:19;
13/09/2020;Mother's call;;00:12:03;Mother
13/09/2020;College;Practice SSL;01:15:19;
13/09/2020;Artificial intelligence study;;01:52:10;
13/09/2020;Eat,Relax;;01:50:16;
13/09/2020;Artificial intelligence study;;02:45:33;
13/09/2020;College;Practice SSL;00:44:54;
14/09/2020;Sleep;;08:12:00;
14/09/2020;College;Practice SSL;01:47:46;
14/09/2020;College,Cook,Eat,Training;Virtual classes AED,Steak to pan,Rice;02:24:43;
14/09/2020;College;Practice SSL;02:23:06;
14/09/2020;Eat;;00:31:10;
14/09/2020;College,Relax;Virtual classes ASI;00:22:28;
14/09/2020;Shopping,Procrastination;;00:52:47;
14/09/2020;College;Practice SSL;00:48:00;
14/09/2020;Artificial intelligence study;;01:48:47;
15/09/2020;Sleep,Shopping for headache;;10:00:00;
15/09/2020;College;Practice SSL;03:36:14;
15/09/2020;Shopping,Cook,Eat,Relax;Soup,Breaded soy,Yam;02:58:42;
15/09/2020;College,Training;Virtual classes PPR;01:57:42;
15/09/2020;College;Practice SSL;01:59:51;
16/09/2020;Cook,Eat,Mother's call;Chard soup;01:26:25;Mother
16/09/2020;Sleep;;07:52:19;
16/09/2020;College;Practice SSL,Exam 1 SSL;04:30:00;
16/09/2020;Eat,Relax;;00:57:09;
16/09/2020;Artificial intelligence study;;02:43:02;
16/09/2020;Eat,Relax;;00:57:53;
16/09/2020;Artificial intelligence study;;02:44:19;
17/09/2020;Eat;;00:24:03;
17/09/2020;Sleep;;09:00:48;
17/09/2020;Messages;;00:28:21;Jacob
17/09/2020;Artificial intelligence study;;01:35:07;
17/09/2020;Cook,Eat;Mushed potatoes;01:17:39;
17/09/2020;Work;;00:58:00;
17/09/2020;College,Music;Virtual classes SSL;02:40:43;
17/09/2020;Work;;00:41:43;
17/09/2020;Artificial intelligence study;;01:27:28;
17/09/2020;Shopping;;00:52:24;
17/09/2020;Work;;01:17:43;
18/09/2020;Eat;;00:31:39;
18/09/2020;Sleep;;08:04:23;
18/09/2020;Coffee;;00:17:42;
18/09/2020;Artificial intelligence study;;01:06:47;
18/09/2020;Shopping;;00:41:55;
18/09/2020;Cook,Eat,Shopping;Breaded soy,Mushed potatoes;02:12:41;
18/09/2020;Work;;02:41:27;
18/09/2020;Eat;;00:13:59;
18/09/2020;Work;;01:58:51;
18/09/2020;Eat;;00:19:00;
18/09/2020;Cook,Eat,Training,College;Vitual classes PPR,Breaded soy,Mushed potatoes;02:44:59;
19/09/2020;Work;;01:13:54;
19/09/2020;Sleep;;08:50:21;
19/09/2020;Work;;01:17:40;
19/09/2020;Cook,Eat;Oats;00:26:43;
19/09/2020;Work;;01:55:37;
19/09/2020;Shopping,Eat,Cook;Chicken breast to pan,Mushed potatoes,Eggs;02:56:56;
19/09/2020;Work;;03:33:40;
19/09/2020;Cook,Eat;Chicken breast to pan,Mushed potatoes;01:30:43;
19/09/2020;Work;;00:36:24;
20/09/2020;Sleep;;08:13:33;
20/09/2020;Work;;01:15:46;
20/09/2020;Cook,Eat;Chicken breast to pan,Mushed potatoes;02:19:43;
20/09/2020;Work;;03:54:23;
20/09/2020;Eat;;00:52:54;
20/09/2020;Work;;03:20:53;
20/09/2020;Cook,Eat;Oats;01:41:40;
20/09/2020;Work;;00:30:03;
21/09/2020;Work;;08:14:22;
21/09/2020;College;Project SSL;02:19:08;
21/09/2020;Work;;00:40:16;
21/09/2020;Cook,Eat,Shopping;Chicken breast to pan,Mushed potatoes,Eggs;02:25:38;
21/09/2020;Work;;03:56:50;
21/09/2020;Eat,Cook,Shopping;Chicken breast to pan;01:42:52;
21/09/2020;Artificial intelligence study;;01:01:34;
22/09/2020;Socialize;;03:20:41;Nick,John,July
22/09/2020;Sleep;;07:35:05;
22/09/2020;Artificial intelligence study;;02:08:55;
22/09/2020;Cook,Eat,Relax;Oats;01:23:05;
22/09/2020;Artificial intelligence study;;01:25:46;
22/09/2020;Virtual classes,Cook,Eat,Training;Chicken breast to pan;03:24:41;
23/09/2020;Sleep;;07:40:06;
23/09/2020;College;Project SSL;00:50:02;
23/09/2020;Cook,Eat;Chicken breast to pan;01:03:17;
23/09/2020;College;Project SSL;00:12:39;
23/09/2020;College;Virtual classes SSL;03:57:45;
23/09/2020;College;Summarize ASI,Project SSL;00:23:38;
23/09/2020;Cook,Eat;Oats;00:58:41;
23/09/2020;College;Summarize ASI;02:00:44;
23/09/2020;Artificial intellgence study;;02:08:16;
24/09/2020;Cook,Eat,Mother's call,Artificial intelligence study;;01:49:00;Mother
24/09/2020;Sleep,Disease;;09:57:39;
24/09/2020;Turn in clinic;;06:30:00;
25/09/2020;Sleep,Disease;;14:52:13;
25/09/2020;Shopping,Disease;;02:52:45;
25/09/2020;College;Summarize ASI;02:10:48;
25/09/2020;Cook,Eat,Shopping,Mother's call;;03:02:14;Mother
25/09/2020;College,Music;Virtual classes PPR;00:59:10;
26/09/2020;Find out for pc components;;01:35:04;
26/09/2020;Sleep,Disease;;10:30:20;
26/09/2020;Cook,Eat,Sing,Relax;Lentils burger,Cornmeal,Disease;04:33:59;
26/09/2020;Consult in clinic;;03:38:58;
27/09/2020;Cook,Mother's call,Eat,Messages;Toasts with cheese;05:08:43;Jacob,Mother
27/09/2020;Sleep;;10:21:08;
27/09/2020;Cook,Eat,Mother's call,Disease;Chicken breasts with cheese sandwich;02:53:14;Mother
27/09/2020;College;Summarize ASI;01:25:05;
27/09/2020;Cook,Eat;Chicken breasts with cheese sandwich;01:57:53;
28/09/2020;College;Summarize ASI;01:52:50;
28/09/2020;Cook,Eat;Chicken breasts with cheese sandwich;01:15:00;
28/09/2020;Sleep;;10:09:30;
28/09/2020;Cook,Eat,Disease;;02:17:34;
28/09/2020;Shower,Disease;;01:04:35;
28/09/2020;Turn in clinic,Eat;;03:20:04;
28/09/2020;Facultad,Turn in clinic,Messages;Virtual classes ASI;01:55:31;Jacob
28/09/2020;College;Practice ASI;01:33:12;
29/09/2020;Cook,Eat,Mother's call,Messages;Chicken breast with cheese sandwich;02:20:00;Jacob,Mother
29/09/2020;Sleep;;10:19:07;
29/09/2020;Cook,Eat;Rice,Toasts;01:56:58;
29/09/2020;Order and Cleanliness;;01:02:47;
29/09/2020;College;Practice ASI;00:45:39;
29/09/2020;Cook,Eat;Quince toasts,Tea;00:56:26;
29/09/2020;College,Order and Cleanliness;Virtual classes PPR;03:12:59;
29/09/2020;Cook,Eat,Mother's call;Lentis burgers;01:17:34;Mother
29/09/2020;College;Summarize SSL;00:48:44;
30/09/2020;Sleep;;09:39:06;
30/09/2020;College;Project SSL;00:14:13;
30/09/2020;Cook,Eat,Disease;Quince toasts,Tea;01:49:17;
30/09/2020;College;Project SSL;00:58:00;
30/09/2020;College;Project SSL;00:42:04;
30/09/2020;Cook,Eat,Music;Lentis burgers,Rice with cheese;01:42:52;
30/09/2020;Take clothes for wash;;00:28:12;
30/09/2020;College;Practice PPR;02:59:08;
01/10/2020;Cook,Eat,Mother's call;Rice,Lentis burger sandwich;02:30:13;Mother
01/10/2020;Sleep;;08:50:41;
01/10/2020;Cook,Eat,Unblock card,Shopping;Quince toasts,Tea;02:08:19;
01/10/2020;College;Project 2 PPR;01:25:42;
01/10/2020;College,Order and Cleanliness;Virtual classes SSL;01:19:01;
01/10/2020;Cook,Eat,Shopping;Lentis burgers sandwich;01:14:05;
01/10/2020;Take out clothes,Buy medicines;;01:22:01;
01/10/2020;College;Virtual classes ASI,Project 2 PPR;02:36:00;
02/10/2020;Cook,Eat;Lentis burgers sandwich;02:11:24;
02/10/2020;Sleep,Medical consultation,Disease;;09:36:43;
02/10/2020;Cook,Eat,Buy medicines;Lentis burgers sandwich;03:27:27;
02/10/2020;College;Project 2 PPR;02:31:06;
02/10/2020;College,Sing;Virtual classes PPR;02:35:49;
02/10/2020;Procrastination;;00:35:15;
02/10/2020;College;Project 2 PPR;00:14:20;
03/10/2020;Sleep;;10:19:54;
03/10/2020;College;Summarize SSL;01:16:57;
03/10/2020;Cook,Eat,Shopping;Chicken supreme sandwich;02:14:28;
03/10/2020;Procrastination,Messages;;00:38:05;Jacob
03/10/2020;College;Summarize SSL;02:01:04;
03/10/2020;Shopping;;00:18:12;
03/10/2020;College;Project 2 PPR,Summarize ASI;02:32:47;
04/10/2020;Cook,Eat;Chicken supreme sandwich;00:54:00;
04/10/2020;Sleep;;08:24:28;
04/10/2020;College;Summarize SSL;01:03:44;
04/10/2020;Cook,Eat;Breaded soy;01:57:42;
04/10/2020;College;Summarize SSL;01:27:49;
04/10/2020;Artificial intelligence study;;00:38:00;
04/10/2020;Eat;;00:20:00;
04/10/2020;Artificial intelligence study;;02:10:44;
04/10/2020;Cook,Eat,Training,Relax;Breaded soy,Cornmeal;01:36:27;
04/10/2020;Artificial intelligence study;;02:17:48;
05/10/2020;Sleep;;08:23:13;
05/10/2020;Artificial intelligence study;;00:39:42;
05/10/2020;Cook,Eat,Training;Steak to pan,Rice,Salad,Eggs;02:23:20;
05/10/2020;College;Summarize PPR,Project 2 PPR;00:56:22;
05/10/2020;Artificial intelligence study;;01:11:57;
05/10/2020;College;Virtual classes ASI;01:48:29;
05/10/2020;Artificial intelligence study;;01:39:38;
05/10/2020;Cook,Eat;Steak to pan,Salad,Eggs;01:05:38;
05/10/2020;Artificial intelligence study;;00:10:55;
06/10/2020;Videogames,Socialize;;01:44:57;Tiana,Vincent,Sara,Brody,Raymond
06/10/2020;Sleep;;09:30:00;
06/10/2020;Cook,Eat;Steak to pan,Eggs,Salad;01:21:46;
06/10/2020;College;Summarize PPR,Exam 3 AED ;02:29:05;
06/10/2020;College;Survey 4 PPR;01:17:04;
06/10/2020;College,Shopping,Order and Cleanliness;Virutal classes PPR;03:20:30;
06/10/2020;Eat,Videogames,Socialize;;01:43:01;Tiana,Sara,Brody,Raymond,Tatiana
07/10/2020;College;Summarize ASI;00:57:29;
07/10/2020;Sleep;;09:40:33;
07/10/2020;College;Summarize ASI;00:36:47;
07/10/2020;College,Cook,Eat,Shopping,Relax;Virtual classes SSL,Steak to pan,Ńoquis,Eggs;03:53:05;
07/10/2020;College;Summarize ASI,Practice ASI;02:46:25;
07/10/2020;College;Organize;00:20:52;
07/10/2020;College;Summarize AED;00:23:02;
08/10/2020;Eat,Eat,Training,Shopping,Mother's call;Steak to pan,Eggs,ñoquis;02:49:06;Mother
08/10/2020;Sleep;;08:18:01;
08/10/2020;College;Summarize AED;00:33:31;
08/10/2020;Eat;;00:43:39;
08/10/2020;College;Summarize AED,Challenge 4 AED;03:10:08;
08/10/2020;College,Cook,Eat,Shopping;Ńoquis,Chicken breast to pan,Virtual classes SSL;02:41:13;
08/10/2020;Relax;;00:11:59;
08/10/2020;College;Practice ASI,Virtual classes ASI;03:22:08;
08/10/2020;College;;00:27:22;
09/10/2020;Artificial intelligence study;;00:35:12;
09/10/2020;Sleep;;08:14:24;
09/10/2020;College;Challenge 4 AED;00:08:00;
09/10/2020;Cook,Eat,Shopping;Quince toasts,Tea;01:39:12;
09/10/2020;College;Practice AED;05:32:49;
09/10/2020;Eat;;01:19:32;
09/10/2020;College,Eat,Shopping,Mother's call;;02:43:49;Mother
10/10/2020;Cook,Eat,Training;;02:04:13;
10/10/2020;Sleep;;08:57:00;
10/10/2020;Cook,Order and Cleanliness,Shopping,Eat;;03:15:52;
10/10/2020;College;Project 4 AED;02:09:20;
10/10/2020;Eat;;01:08:21;
10/10/2020;College;Project 4 AED;02:50:57;
11/10/2020;Eat;;01:06:02;
11/10/2020;Sleep;;08:30:00;
11/10/2020;Eat;;00:36:40;
11/10/2020;College;Project 4 AED;01:34:41;
11/10/2020;Eat,Procrastination;;01:20:58;
11/10/2020;College;Project 4 AED;00:37:13;
11/10/2020;College;Summarize SSL;00:58:00;
11/10/2020;Cook,Eat,Training,Shopping;;03:32:22;
11/10/2020;Mother's call;;00:45:45;Mother
12/10/2020;College;Summarize SSL;00:18:30;
12/10/2020;Sleep;;09:00:00;
12/10/2020;Eat;;00:46:12;
12/10/2020;Order and Cleanliness;;02:48:48;
12/10/2020;Music;Recording;03:22:19;
12/10/2020;Cook,Eat;;02:52:53;
13/10/2020;College;Summarize SSL;01:41:59;
13/10/2020;Eat;;01:17:53;
13/10/2020;Sleep;;08:24:07;
13/10/2020;College;Summarize ASI;01:21:34;
13/10/2020;Cook,Eat;Chops to pan,Eggs,Fries;02:14:06;
13/10/2020;Disease;;00:22:02;
13/10/2020;College;Summarize ASI;49:00:00;
13/10/2020;College;Virtual classes PPR;03:31:05;
13/10/2020;Music;Recording;01:48:44;Ron,John,Nick
14/10/2020;Cook,Eat,Training;Chops to pan,Yam;01:26:31;
14/10/2020;Sleep;;08:58:04;
14/10/2020;College,English,Order and Cleanliness;Virtual classes SSL;03:36:54;
14/10/2020;Messages,Music;Recording;00:45:19;Jacob
14/10/2020;College;Summarize ASI;00:27:32;
14/10/2020;Cook,Eat;Steak to pan,Eggs;01:53:04;
14/10/2020;College;Summarize ASI,Project ASI;02:05:02;
15/10/2020;Messages,Eat;;01:49:02;Jacob,Ron,Nick,John
15/10/2020;Sleep;;07:40:00;
15/10/2020;Eat;;00:49:00;
15/10/2020;College;Project ASI;01:07:52;
15/10/2020;Eat;;01:00:00;
15/10/2020;College;Project ASI;00:28:28;
15/10/2020;Travle organization;;00:39:29;
15/10/2020;College,Shopping;Virtual classes SSL;03:06:17;
15/10/2020;Sleep;;01:38:45;
15/10/2020;Cook;Steak to pan,Eggs;00:46:04;
15/10/2020;College;Virtual classes ASI;01:30:54;
15/10/2020;Mother's call;;00:13:40;Mother
15/10/2020;College;Project ASI,Organize;00:38:55;
16/10/2020;Sleep;;10:12:02;
16/10/2020;Eat,Travel preparation;;01:14:14;
16/10/2020;Shopping,Take clothes for wash,Withdraw money;;02:01:50;
16/10/2020;College;Project ASI;01:02:35;
16/10/2020;Cook,Eat;Chicken breast to pan,Salad,Eggs;01:54:53;
16/10/2020;College;Practice ASI;00:50:00;
16/10/2020;College,Training,Take out clothes,Eat;;03:22:42;
16/10/2020;College;Project 4 AED;00:17:00;
17/10/2020;Sleep;;08:16:23;
17/10/2020;Eat;;00:28:29;
17/10/2020;College;;02:27:07;
17/10/2020;Cook,Eat;Rice;01:54:46;
17/10/2020;Relax;;00:32:31;
17/10/2020;College;Exam 4 AED;01:45:13;
17/10/2020;Relax,Eat;;00:39:27;
17/10/2020;College;Practice ASI;02:10:03;
18/10/2020;Artificial intelligence study;;02:44:34;
18/10/2020;Cook,Eat;Bread with melted cheese;01:01:38;
18/10/2020;Sleep;;09:03:45;
18/10/2020;Eat;;01:12:12;
18/10/2020;Mother's call;;00:25:18;Mother
18/10/2020;College;Practice ASI;00:53:00;
18/10/2020;Cook,Eat;Toasts with cheese;00:24:54;
18/10/2020;College;Practice ASI;01:43:11;
18/10/2020;Artificial intelligence study;;00:53:40;
18/10/2020;Cook,Eat,Shopping,Steve's call;;03:03:13;Steve
19/10/2020;Eat;;00:16:43;
19/10/2020;Sleep;;07:42:37;
19/10/2020;Take medicines;;00:20:40;
19/10/2020;College;Practice SSL;01:05:00;
19/10/2020;College;Virtual classes AED;02:05:31;
19/10/2020;Messages,Withdraw money;;01:37:01;
20/10/2020;Order and Cleanliness,Socialize;;10:29:50;Juan Moreno,Nito Fernandez
20/10/2020;Sleep;;08:00:00;
20/10/2020;Shopping,Eat;;01:31:16;
20/10/2020;Order and Cleanliness,Travel preparation;;04:32:17;
20/10/2020;Cancelled travel;;04:26:00;
20/10/2020;College;Practice SSL;00:40:00;
20/10/2020;College;Practice SSL;00:33:50;
21/10/2020;Eat;;00:40:17;
21/10/2020;Sleep;;09:30:00;
21/10/2020;College;Practice SSL;00:39:47;
21/10/2020;Cook,Eat,College,Relax,Order and Cleanliness;Virtual classes SSL,Chops to pan,Fires;02:35:31;
21/10/2020;College;Practice SSL;01:36:52;
21/10/2020;Cook,Eat;Fries;00:49:47;
21/10/2020;College;Project ASI;02:53:12;
21/10/2020;Eat,Mother's call;;01:26:51;Mother
22/10/2020;Sleep;;09:33:04;
22/10/2020;College;Summarize ASI;02:21:09;
22/10/2020;Eat,Travel preparation;;00:54:00;
22/10/2020;College,Sing,Relax;Virtuales classes SSL;02:08:09;
22/10/2020;College;Project ASI,Virtual classes ASI;04:32:39;
23/10/2020;Eat,Training;;01:37:49;
23/10/2020;Sleep;;08:16:17;
23/10/2020;Shopping,Training;;01:06:48;
23/10/2020;Cook,Eat;Toasts with cheese and eggs;01:00:00;
24/10/2020;Travel;From Córdoba to Chubut;24:30:00;
24/10/2020;Eat;;01:02:19;
24/10/2020;College;Summarize ASI;01:20:35;
25/10/2020;Sleep;;08:14:39;
25/10/2020;College;Summarize ASI;00:41:12;
25/10/2020;Eat;;00:40:15;
25/10/2020;College;Summarize ASI;01:47:52;
25/10/2020;Eat,Disease,Relax;;01:27:35;
25/10/2020;College;Summarize ASI;02:44:18;
